method,total_time,afpc_time,fit_time,K,cover_radius,active_pieces,summed_mse,max_coord_mse,std_summed_mse,avg_r2,experiment,n,m,rep,d,q,dict_time,estimated_peak_array_mib,coord_count_measured,timing_note,corr,dataset,config,center_rule,feature_mode,max_k,single_afpc_time,projected_afpc_time,actual_repeated_afpc_time,actual_projected_ratio
SC-DCF-LS,0.0009253000000626344,,,8,,,0.04965369931630915,0.03219145281746665,0.08597833257404675,0.9518252131797005,direct_max_sanity,150.0,2,2.0,5.0,,,,,,,,,,,,,,,
kNN,0.001579099999958089,,,0,,,0.05635557241485456,0.02827772048604644,0.10963241794047171,0.9384972709893219,direct_max_sanity,150.0,2,2.0,5.0,,,,,,,,,,,,,,,
direct max-feature SC-DCF,1.1857053000001088,,,8,,,0.07786044486031904,0.049330653792077614,0.16160645944056057,0.9118821103853498,direct_max_sanity,300.0,2,0.0,5.0,,,,,,,,,,,,,,,
SC-DCF-LS,0.002061499999854277,,,8,,,0.050700904430596154,0.03492601562991276,0.10034054661876525,0.9452761980462057,direct_max_sanity,300.0,2,0.0,5.0,,,,,,,,,,,,,,,
kNN,0.002007499999990614,,,0,,,0.045095361782528466,0.026981898824738535,0.09637467245783869,0.9474572830225578,direct_max_sanity,300.0,2,0.0,5.0,,,,,,,,,,,,,,,
direct max-feature SC-DCF,1.2778660000000173,,,8,,,0.08396969492943576,0.06112473553710159,0.1515957408110556,0.9139404781092939,direct_max_sanity,300.0,2,1.0,5.0,,,,,,,,,,,,,,,
SC-DCF-LS,0.0006093999999166044,,,8,,,0.03552543621290792,0.019260597345453594,0.07451979131505657,0.9562417076411269,direct_max_sanity,300.0,2,1.0,5.0,,,,,,,,,,,,,,,
kNN,0.0011250999999674605,,,0,,,0.03640004574776438,0.019402652017497926,0.08066120751150142,0.9521163678462761,direct_max_sanity,300.0,2,1.0,5.0,,,,,,,,,,,,,,,
direct max-feature SC-DCF,1.159974199999965,,,8,,,0.058143338719526975,0.039338233170342234,0.11126568827109928,0.9427180691087929,direct_max_sanity,300.0,2,2.0,5.0,,,,,,,,,,,,,,,
SC-DCF-LS,0.0011315000000422515,,,8,,,0.06260559520584351,0.04848425455444299,0.1102078902984722,0.9441567286726015,direct_max_sanity,300.0,2,2.0,5.0,,,,,,,,,,,,,,,
kNN,0.0025772999999844615,,,0,,,0.08506917924854487,0.0575308213778274,0.1628308951999241,0.9161676024176482,direct_max_sanity,300.0,2,2.0,5.0,,,,,,,,,,,,,,,
SC-DCF-LS,0.0005940000000919099,5.29999999798747e-05,0.0003652000000329281,4,,,1632.0536138510893,1541.083806545471,5.168464594986523,-3.1828641946247114,real_linnerud,20.0,3,0.0,3.0,,,,,,,Linnerud,,,,,,,,
Independent DCF-LS,0.000670100000434104,9.300000010625808e-05,0.00044870000022001477,4,,,1632.0536138510893,1541.083806545471,5.1684645949865216,-3.18286419462471,real_linnerud,20.0,3,0.0,3.0,,,,,,,Linnerud,,,,,,,,
kNN,0.0010552999999617896,0.0,0.0010552999999617896,0,,,478.890625,404.140625,2.2031353491542185,-0.7975482841502904,real_linnerud,20.0,3,0.0,3.0,,,,,,,Linnerud,,,,,,,,
MO-RF,0.03197029999989809,0.0,0.03197029999989809,0,,,670.8570833333332,620.7884722222221,2.2441728335145754,-0.8156206995405902,real_linnerud,20.0,3,0.0,3.0,,,,,,,Linnerud,,,,,,,,
MO-Ridge,0.0007974000000103842,0.0,0.0007974000000103842,0,,,601.0281695873371,533.2768664524256,2.3284517182984192,-0.8901525475054415,real_linnerud,20.0,3,0.0,3.0,,,,,,,Linnerud,,,,,,,,
PLS,0.0009151000000429121,0.0,0.0009151000000429121,0,,,717.461015630483,630.7757097870913,2.8910709699477555,-1.3504115542086348,real_linnerud,20.0,3,0.0,3.0,,,,,,,Linnerud,,,,,,,,
SC-DCF-LS,0.0009632000000010521,3.440000000409782e-05,0.000808200000051329,4,,,219.54199889696676,125.73930401830141,3.8999136146231144,-0.4333948645090286,real_linnerud,20.0,3,1.0,3.0,,,,,,,Linnerud,,,,,,,,
Independent DCF-LS,0.0033021000001554057,0.00029859999995096587,0.002142200000093908,4,,,219.54199889696653,125.73930401830127,3.8999136146231113,-0.43339486450902837,real_linnerud,20.0,3,1.0,3.0,,,,,,,Linnerud,,,,,,,,
kNN,0.0014507000000776316,0.0,0.0014507000000776316,0,,,315.046875,183.65625,3.961397211972051,-0.788148784539236,real_linnerud,20.0,3,1.0,3.0,,,,,,,Linnerud,,,,,,,,
MO-RF,0.046595799999977316,0.0,0.046595799999977316,0,,,445.1109722222224,316.5370833333335,4.287973310544916,-1.7415242251605505,real_linnerud,20.0,3,1.0,3.0,,,,,,,Linnerud,,,,,,,,
MO-Ridge,0.0011889000001019667,0.0,0.0011889000001019667,0,,,328.82673943482996,195.6990122047093,3.9787480889711935,-0.8022984066914495,real_linnerud,20.0,3,1.0,3.0,,,,,,,Linnerud,,,,,,,,
PLS,0.0017467000000124244,0.0,0.0017467000000124244,0,,,361.18631318870285,224.58704146065773,4.094288583687173,-0.9477061497563667,real_linnerud,20.0,3,1.0,3.0,,,,,,,Linnerud,,,,,,,,
SC-DCF-LS,0.00046520000012151286,3.490000005967886e-05,0.0002961000000141212,4,,,1830.1875337782926,1767.1279978623193,13.702668651760247,-1.3327949197995608,real_linnerud,20.0,3,2.0,3.0,,,,,,,Linnerud,,,,,,,,
Independent DCF-LS,0.0006451999997807434,8.429999991221848e-05,0.0004331999999749314,4,,,1830.1875337782903,1767.1279978623168,13.70266865176024,-1.332794919799557,real_linnerud,20.0,3,2.0,3.0,,,,,,,Linnerud,,,,,,,,
kNN,0.0007663999999749649,0.0,0.0007663999999749649,0,,,1378.046875,1323.71875,12.165368425625326,-0.8602355624282502,real_linnerud,20.0,3,2.0,3.0,,,,,,,Linnerud,,,,,,,,
MO-RF,0.04069440000000668,0.0,0.04069440000000668,0,,,1215.5045833333334,1175.0491666666667,10.89768333361921,-0.3037195291999451,real_linnerud,20.0,3,2.0,3.0,,,,,,,Linnerud,,,,,,,,
MO-Ridge,0.0011268000000654865,0.0,0.0011268000000654865,0,,,1146.0749855831978,1106.6131831024732,8.895467132422313,-0.42735958287481385,real_linnerud,20.0,3,2.0,3.0,,,,,,,Linnerud,,,,,,,,
PLS,0.000987699999996039,0.0,0.000987699999996039,0,,,1126.7334582545548,1082.7297139708955,8.445594220944324,-0.6572531362918116,real_linnerud,20.0,3,2.0,3.0,,,,,,,Linnerud,,,,,,,,
SC-DCF-LS,0.0004745000001094013,3.4800000094037387e-05,0.00034279999999853317,4,,,1784.442835218369,1610.7400638481472,8.943127111136,-13.710393460309938,real_linnerud,20.0,3,3.0,3.0,,,,,,,Linnerud,,,,,,,,
Independent DCF-LS,0.0011309999999866704,0.00016740000012305245,0.0007483999999067237,4,,,1784.4428352183725,1610.7400638481506,8.943127111136006,-13.71039346030994,real_linnerud,20.0,3,3.0,3.0,,,,,,,Linnerud,,,,,,,,
kNN,0.001138200000013967,0.0,0.001138200000013967,0,,,1335.46875,1211.984375,5.8535765621111455,-4.907423950717475,real_linnerud,20.0,3,3.0,3.0,,,,,,,Linnerud,,,,,,,,
MO-RF,0.04289799999992283,0.0,0.04289799999992283,0,,,1010.3038888888889,913.3890277777778,4.43445828568834,-2.9741746598587784,real_linnerud,20.0,3,3.0,3.0,,,,,,,Linnerud,,,,,,,,
MO-Ridge,0.0007401999999956388,0.0,0.0007401999999956388,0,,,1716.4323613454467,1597.8590764120004,6.884401887043527,-8.136180852063461,real_linnerud,20.0,3,3.0,3.0,,,,,,,Linnerud,,,,,,,,
PLS,0.0009234000000333253,0.0,0.0009234000000333253,0,,,1910.755702793237,1784.9359503536457,7.699178418336015,-10.38090472975355,real_linnerud,20.0,3,3.0,3.0,,,,,,,Linnerud,,,,,,,,
SC-DCF-LS,0.0005793000000267057,3.660000004401809e-05,0.0004351999999698819,4,,,342.19445666192144,237.15488253531745,2.589548219466052,-0.725960520876733,real_linnerud,20.0,3,4.0,3.0,,,,,,,Linnerud,,,,,,,,
Independent DCF-LS,0.0008130000001074222,0.00010380000003351597,0.0005668000000014217,4,,,342.19445666192166,237.15488253531768,2.589548219466052,-0.725960520876733,real_linnerud,20.0,3,4.0,3.0,,,,,,,Linnerud,,,,,,,,
kNN,0.0012693999999555672,0.0,0.0012693999999555672,0,,,665.859375,599.953125,2.477633375375574,-0.7578549503657263,real_linnerud,20.0,3,4.0,3.0,,,,,,,Linnerud,,,,,,,,
MO-RF,0.03837530000009792,0.0,0.03837530000009792,0,,,459.9768055555555,363.40201388888875,2.631412703426647,-0.7650229328727898,real_linnerud,20.0,3,4.0,3.0,,,,,,,Linnerud,,,,,,,,
MO-Ridge,0.0020173000000340835,0.0,0.0020173000000340835,0,,,305.045864666782,240.7957372844195,1.8155758455365931,-0.2810735701978782,real_linnerud,20.0,3,4.0,3.0,,,,,,,Linnerud,,,,,,,,
PLS,0.0018573999999489388,0.0,0.0018573999999489388,0,,,304.12789952898214,234.89194534229426,1.9156192783733645,-0.3528427333802781,real_linnerud,20.0,3,4.0,3.0,,,,,,,Linnerud,,,,,,,,
SC-DCF-LS,0.09538119999990613,0.03636010000002443,0.0052827999999180975,40,2.519548951547464,40.0,5.1106692107997445,0.5960111683234585,7.9993056271822685,0.5994052902963589,ablation,5000.0,20,0.0,,,,,,,,,AFPC-full-K40,afpc,full,40.0,,,,
SC-DCF-LS,0.14045120000014322,0.05439250000006268,0.0040334999999913634,58,1.9505786842955697,58.0,4.246572958293946,0.5305438044812016,6.658155052096089,0.666643451981991,ablation,5000.0,20,0.0,,,,,,,,,AFPC-full-K80,afpc,full,80.0,,,,
SC-DCF-LS,0.13954950000004374,0.06782290000001012,0.005207300000051873,58,1.9505786842955697,58.0,4.246572958293946,0.5305438044812016,6.658155052096089,0.666643451981991,ablation,5000.0,20,0.0,,,,,,,,,AFPC-full-K120,afpc,full,120.0,,,,
SC-DCF-LS,0.12924169999996593,0.05813499999999294,0.002985999999964406,58,1.9505786842955697,58.0,6.736564063492098,0.6255278834974515,10.507387605871408,0.47258319278307936,ablation,5000.0,20,0.0,,,,,,,,,AFPC-tent-K80,afpc,tent,80.0,,,,
SC-DCF-LS,0.12248110000007273,0.05588490000002366,0.0028185000001030858,58,1.9505786842955697,58.0,6.359992630252061,0.6362855443716368,9.932134534457973,0.5016715966765163,ablation,5000.0,20,0.0,,,,,,,,,AFPC-negdist-K80,afpc,negdist,80.0,,,,
SC-DCF-LS,0.11180419999993774,0.056060299999899144,0.0037875000000440195,58,3.8600842640166015,58.0,4.109869449381417,0.5399665853091387,6.447541600554076,0.6772035641337625,ablation,5000.0,20,0.0,,,,,,,,,random-full-K80,random,full,80.0,,,,
SC-DCF-LS,0.33253719999993336,0.26709970000001704,0.003985399999919537,58,1.827513171338284,58.0,3.662783285671822,0.5173097989768269,5.751458632787171,0.7125542437146527,ablation,5000.0,20,0.0,,,,,,,,,kmeans-full-K80,kmeans,full,80.0,,,,
SC-DCF-LS,0.09402220000004036,0.04222489999995105,0.0037082000000054904,40,2.6238967238402053,40.0,4.881845497853086,0.5807679995385701,7.617158027330767,0.6186384233198521,ablation,5000.0,20,1.0,,,,,,,,,AFPC-full-K40,afpc,full,40.0,,,,
SC-DCF-LS,0.1319004000000632,0.06016520000002856,0.004560400000059417,58,1.9988034046962362,58.0,3.5221477366535607,0.5243142715833395,5.5092513584720955,0.7245672222950633,ablation,5000.0,20,1.0,,,,,,,,,AFPC-full-K80,afpc,full,80.0,,,,
SC-DCF-LS,0.13278169999989586,0.05988630000001649,0.003991199999973105,58,1.9988034046962362,58.0,3.5221477366535607,0.5243142715833395,5.5092513584720955,0.7245672222950633,ablation,5000.0,20,1.0,,,,,,,,,AFPC-full-K120,afpc,full,120.0,,,,
SC-DCF-LS,0.0873185000000376,0.04054980000000796,0.0024932999999691674,58,1.9988034046962362,58.0,6.269041898215058,0.6217515698477585,9.737562021235025,0.5103272723385953,ablation,5000.0,20,1.0,,,,,,,,,AFPC-tent-K80,afpc,tent,80.0,,,,
SC-DCF-LS,0.08847230000014861,0.04157180000004246,0.0025129000000561064,58,1.9988034046962362,58.0,5.436448806448234,0.6359964818144089,8.48591317337167,0.5756687144176772,ablation,5000.0,20,1.0,,,,,,,,,AFPC-negdist-K80,afpc,negdist,80.0,,,,
SC-DCF-LS,0.0912378999998964,0.042130999999926644,0.003687099999979182,58,3.946331851650709,58.0,4.147576727615699,0.5476742945443616,6.479477541131123,0.6759057770243713,ablation,5000.0,20,1.0,,,,,,,,,random-full-K80,random,full,80.0,,,,
SC-DCF-LS,0.3601560999999265,0.287926299999981,0.004054699999983313,58,1.8520364405165513,58.0,3.3846804255364846,0.510296830214514,5.291043799169162,0.7354821952917102,ablation,5000.0,20,1.0,,,,,,,,,kmeans-full-K80,kmeans,full,80.0,,,,
SC-DCF-LS,0.08951070000011896,0.04115869999998267,0.0037057000000686457,40,2.3524942333988808,40.0,4.635375164196421,0.6048249768836574,7.239141711594558,0.6399894356347372,ablation,5000.0,20,2.0,,,,,,,,,AFPC-full-K40,afpc,full,40.0,,,,
SC-DCF-LS,0.12898010000003524,0.05667840000000979,0.0037591999999904147,58,2.0163990463403914,58.0,3.5631430088496874,0.5991073198463728,5.582721193798223,0.7231253825500064,ablation,5000.0,20,2.0,,,,,,,,,AFPC-full-K80,afpc,full,80.0,,,,
SC-DCF-LS,0.08963680000010754,0.039643200000000434,0.0037287000000105763,58,2.0163990463403914,58.0,3.5631430088496874,0.5991073198463728,5.582721193798223,0.7231253825500064,ablation,5000.0,20,2.0,,,,,,,,,AFPC-full-K120,afpc,full,120.0,,,,
SC-DCF-LS,0.09554140000000189,0.04610360000003766,0.002518199999940407,58,2.0163990463403914,58.0,6.1432700258058155,0.6104754731984736,9.570577782960543,0.5218500240237592,ablation,5000.0,20,2.0,,,,,,,,,AFPC-tent-K80,afpc,tent,80.0,,,,
SC-DCF-LS,0.09481750000009015,0.046592200000077355,0.0023909999999887077,58,2.0163990463403914,58.0,5.7718185280527115,0.6521474542832908,9.001060774888336,0.5517069768035463,ablation,5000.0,20,2.0,,,,,,,,,AFPC-negdist-K80,afpc,negdist,80.0,,,,
SC-DCF-LS,0.10094730000014351,0.04251540000007026,0.004747100000031423,58,3.510789947882824,58.0,4.177131605906633,0.5613468400405811,6.528960730365696,0.675281715337744,ablation,5000.0,20,2.0,,,,,,,,,random-full-K80,random,full,80.0,,,,
SC-DCF-LS,0.32538880000004156,0.2533788000000641,0.0037105999999766937,58,1.8147164576346126,58.0,3.0397032284674133,0.4663006340638379,4.760768702999456,0.7636178208415777,ablation,5000.0,20,2.0,,,,,,,,,kmeans-full-K80,kmeans,full,80.0,,,,
SC-DCF-LS,0.08683680000012828,0.038928300000065974,0.0036091000000624263,40,2.4503841538806657,40.0,4.727726898257793,0.5993650261154537,7.34366848704233,0.6276751326764389,ablation,5000.0,20,3.0,,,,,,,,,AFPC-full-K40,afpc,full,40.0,,,,
SC-DCF-LS,0.10161439999978938,0.04112449999990986,0.0035067999999682797,58,1.9438073266495368,58.0,3.6726550701330942,0.550281321555492,5.710966396744647,0.7096916886791458,ablation,5000.0,20,3.0,,,,,,,,,AFPC-full-K80,afpc,full,80.0,,,,
SC-DCF-LS,0.12973710000005667,0.040702799999962735,0.003886000000079548,58,1.9438073266495368,58.0,3.6726550701330942,0.550281321555492,5.710966396744647,0.7096916886791458,ablation,5000.0,20,3.0,,,,,,,,,AFPC-full-K120,afpc,full,120.0,,,,
SC-DCF-LS,0.10565629999996418,0.042632199999957265,0.0032829000000447195,58,1.9438073266495368,58.0,6.074045038273621,0.595097886967061,9.445318158277944,0.5227872884957631,ablation,5000.0,20,3.0,,,,,,,,,AFPC-tent-K80,afpc,tent,80.0,,,,
SC-DCF-LS,0.1327636999999413,0.06155869999997776,0.0027209999999513457,58,1.9438073266495368,58.0,5.629513177731822,0.6088434031065475,8.747439926625658,0.5574033447834111,ablation,5000.0,20,3.0,,,,,,,,,AFPC-negdist-K80,afpc,negdist,80.0,,,,
SC-DCF-LS,0.1617562999999791,0.06141030000003411,0.006786799999986215,58,4.732725185685007,58.0,3.7828623889012367,0.47433888371975785,5.884472474279815,0.7015032768583469,ablation,5000.0,20,3.0,,,,,,,,,random-full-K80,random,full,80.0,,,,
SC-DCF-LS,0.34056040000007215,0.2785774000000174,0.004239400000074056,58,1.7877280224212924,58.0,3.1061604937168164,0.502590017316194,4.8341926500360195,0.7540381490159611,ablation,5000.0,20,3.0,,,,,,,,,kmeans-full-K80,kmeans,full,80.0,,,,
SC-DCF-LS,0.11701449999998204,0.05641570000000229,0.004853200000070501,40,2.4801877960564456,40.0,4.284722046446834,0.5710284033144276,6.592570064449555,0.6671703755225038,ablation,5000.0,20,4.0,,,,,,,,,AFPC-full-K40,afpc,full,40.0,,,,
SC-DCF-LS,0.19272960000000694,0.09277489999999489,0.008649699999978111,58,1.9939507800031646,58.0,2.9083759191764353,0.46168403559088667,4.483416544281691,0.7736929736326937,ablation,5000.0,20,4.0,,,,,,,,,AFPC-full-K80,afpc,full,80.0,,,,
SC-DCF-LS,0.14561079999998583,0.07147699999995893,0.006306300000005649,58,1.9939507800031646,58.0,2.9083759191764353,0.46168403559088667,4.483416544281691,0.7736929736326937,ablation,5000.0,20,4.0,,,,,,,,,AFPC-full-K120,afpc,full,120.0,,,,
SC-DCF-LS,0.1824448999999504,0.08588080000004084,0.006659499999955187,58,1.9939507800031646,58.0,5.752729429122156,0.6273195021806185,8.838861858756076,0.55201117609683,ablation,5000.0,20,4.0,,,,,,,,,AFPC-tent-K80,afpc,tent,80.0,,,,
SC-DCF-LS,0.22128479999992123,0.11155699999994795,0.0033214999999700012,58,1.9939507800031646,58.0,5.1530126215977,0.6484778131711564,7.91990002108541,0.5997831608649816,ablation,5000.0,20,4.0,,,,,,,,,AFPC-negdist-K80,afpc,negdist,80.0,,,,
SC-DCF-LS,0.15013290000013058,0.07942700000000968,0.003611400000067988,58,3.500423215206303,58.0,3.2976126092662565,0.4848705242096603,5.0843578127819775,0.7436624720148257,ablation,5000.0,20,4.0,,,,,,,,,random-full-K80,random,full,80.0,,,,
SC-DCF-LS,0.3306079999999838,0.25936420000005,0.0036420999999791093,58,1.8879310776379676,58.0,2.4852595549578576,0.4402520066180828,3.834790488543353,0.8064947293307082,ablation,5000.0,20,4.0,,,,,,,,,kmeans-full-K80,kmeans,full,80.0,,,,
,,,,80,,,,,,,afpc_sanity,,5,0.0,,,,,,,,,,,,,0.11525770000002922,0.5762885000001461,1.0473890999999185,1.817473539728197
,,,,80,,,,,,,afpc_sanity,,5,1.0,,,,,,,,,,,,,0.2502780999999459,1.2513904999997294,1.2119979000000285,0.9685209373095693
,,,,80,,,,,,,afpc_sanity,,5,2.0,,,,,,,,,,,,,0.20801330000006146,1.0400665000003073,0.9234281999999894,0.8878549592739662
,,,,80,,,,,,,afpc_sanity,,5,3.0,,,,,,,,,,,,,0.1506397000000561,0.7531985000002805,0.7685709999999517,1.0204096264127789
,,,,80,,,,,,,afpc_sanity,,5,4.0,,,,,,,,,,,,,0.15910310000003847,0.7955155000001923,1.2358418999999685,1.5535107738311444
,,,,80,,,,,,,afpc_sanity,,20,0.0,,,,,,,,,,,,,0.25399560000005295,5.079912000001059,5.000119200000086,0.9842924838066178
,,,,80,,,,,,,afpc_sanity,,20,1.0,,,,,,,,,,,,,0.1983612000000221,3.967224000000442,4.890496999999982,1.232725200291044
,,,,80,,,,,,,afpc_sanity,,20,2.0,,,,,,,,,,,,,0.2084532000000081,4.169064000000162,4.45822910000004,1.0693597171930838
,,,,80,,,,,,,afpc_sanity,,20,3.0,,,,,,,,,,,,,0.26331489999995483,5.266297999999097,4.820640199999957,0.9153755066653623
,,,,80,,,,,,,afpc_sanity,,20,4.0,,,,,,,,,,,,,0.21677250000004733,4.335450000000947,4.2269143999999415,0.9749655514419537
